            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2462240.164583333, A.D. 2029-Apr-13 15:57:00.0000, -1.258353627803624E+05, -5.184427765197641E+04, -3.234330655528195E+04,  4.543277186973230E+00,  4.014408718442908E+00,  1.751285423418925E+00,
2462240.165277778, A.D. 2029-Apr-13 15:58:00.0000, -1.255627331459224E+05, -5.160339954255553E+04, -3.223822093846703E+04,  4.544378313543302E+00,  4.014861825534849E+00,  1.751568680383010E+00,
2462240.165972222, A.D. 2029-Apr-13 15:59:00.0000, -1.252900372602046E+05, -5.136249420517791E+04, -3.213311828836586E+04,  4.545485569639110E+00,  4.015316316716427E+00,  1.751853201239138E+00,
2462240.166666667, A.D. 2029-Apr-13 16:00:00.0000, -1.250172747540176E+05, -5.112156155676551E+04, -3.202799852888711E+04,  4.546599004843536E+00,  4.015772194731409E+00,  1.752138993914385E+00,
2462240.167361111, A.D. 2029-Apr-13 16:01:00.0000, -1.247444452550709E+05, -5.088060151398947E+04, -3.192286158349189E+04,  4.547718669256545E+00,  4.016229462264615E+00,  1.752426066394622E+00,
2462240.168055556, A.D. 2029-Apr-13 16:02:00.0000, -1.244715483881235E+05, -5.063961399341715E+04, -3.181770737515850E+04,  4.548844613501334E+00,  4.016688121939604E+00,  1.752714426724853E+00,
2462240.168750000, A.D. 2029-Apr-13 16:03:00.0000, -1.241985837748647E+05, -5.039859891143430E+04, -3.171253582637144E+04,  4.549976888731390E+00,  4.017148176317273E+00,  1.753004083009754E+00,
2462240.169444445, A.D. 2029-Apr-13 16:04:00.0000, -1.239255510338247E+05, -5.015755618426319E+04, -3.160734685912578E+04,  4.551115546636822E+00,  4.017609627893430E+00,  1.753295043414006E+00,
2462240.170138889, A.D. 2029-Apr-13 16:05:00.0000, -1.236524497805834E+05, -4.991648572803988E+04, -3.150214039491799E+04,  4.552260639451205E+00,  4.018072479096812E+00,  1.753587316162734E+00,
2462240.170833333, A.D. 2029-Apr-13 16:06:00.0000, -1.233792796273828E+05, -4.967538745869444E+04, -3.139691635476946E+04,  4.553412219958444E+00,  4.018536732287034E+00,  1.753880909541905E+00,
2462240.171527778, A.D. 2029-Apr-13 16:07:00.0000, -1.231060401833951E+05, -4.943426129204965E+04, -3.129167465919184E+04,  4.554570341499700E+00,  4.019002389752306E+00,  1.754175831898769E+00,
2462240.172222222, A.D. 2029-Apr-13 16:08:00.0000, -1.228327310545444E+05, -4.919310714375350E+04, -3.118641522820005E+04,  4.555735057980472E+00,  4.019469453707326E+00,  1.754472091642229E+00,
2462240.172916667, A.D. 2029-Apr-13 16:09:00.0000, -1.225593518434763E+05, -4.895192492938085E+04, -3.108113798128442E+04,  4.556906423877729E+00,  4.019937926290862E+00,  1.754769697243312E+00,
2462240.173611111, A.D. 2029-Apr-13 16:10:00.0000, -1.222859021495879E+05, -4.871071456434311E+04, -3.097584283744586E+04,  4.558084494247195E+00,  4.020407809563506E+00,  1.755068657235543E+00,
2462240.174305555, A.D. 2029-Apr-13 16:11:00.0000, -1.220123815689981E+05, -4.846947596394528E+04, -3.087052971515888E+04,  4.559269324730685E+00,  4.020879105505250E+00,  1.755368980215364E+00,
2462240.175000000, A.D. 2029-Apr-13 16:12:00.0000, -1.217387896943390E+05, -4.822820904334639E+04, -3.076519853239284E+04,  4.560460971563593E+00,  4.021351816013016E+00,  1.755670674842549E+00,
2462240.175694444, A.D. 2029-Apr-13 16:13:00.0000, -1.214651261149645E+05, -4.798691371765528E+04, -3.065984920657040E+04,  4.561659491582452E+00,  4.021825942898149E+00,  1.755973749840624E+00,
2462240.176388889, A.D. 2029-Apr-13 16:14:00.0000, -1.211913904167712E+05, -4.774558990180213E+04, -3.055448165462732E+04,  4.562864942232656E+00,  4.022301487883809E+00,  1.756278213997267E+00,
2462240.177083333, A.D. 2029-Apr-13 16:15:00.0000, -1.209175821821690E+05, -4.750423751066098E+04, -3.044909579293897E+04,  4.564077381576221E+00,  4.022778452602383E+00,  1.756584076164719E+00,
2462240.177777778, A.D. 2029-Apr-13 16:16:00.0000, -1.206437009900510E+05, -4.726285645902292E+04, -3.034369153735232E+04,  4.565296868299717E+00,  4.023256838592713E+00,  1.756891345260190E+00,
2462240.178472222, A.D. 2029-Apr-13 16:17:00.0000, -1.203697464158535E+05, -4.702144666153402E+04, -3.023826880319251E+04,  4.566523461722294E+00,  4.023736647297333E+00,  1.757200030266269E+00,
2462240.179166667, A.D. 2029-Apr-13 16:18:00.0000, -1.200957180313468E+05, -4.678000803283262E+04, -3.013282750522366E+04,  4.567757221803841E+00,  4.024217880059667E+00,  1.757510140231330E+00,
2462240.179861111, A.D. 2029-Apr-13 16:19:00.0000, -1.198216154047251E+05, -4.653854048739538E+04, -3.002736755768719E+04,  4.568998209153211E+00,  4.024700538121051E+00,  1.757821684269924E+00,
2462240.180555556, A.D. 2029-Apr-13 16:20:00.0000, -1.195474381004870E+05, -4.629704393968532E+04, -2.992188887424975E+04,  4.570246485036662E+00,  4.025184622617783E+00,  1.758134671563194E+00,
2462240.181250000, A.D. 2029-Apr-13 16:21:00.0000, -1.192731856795251E+05, -4.605551830408399E+04, -2.981639136805306E+04,  4.571502111386312E+00,  4.025670134578039E+00,  1.758449111359260E+00,
2462240.181944444, A.D. 2029-Apr-13 16:22:00.0000, -1.189988576989174E+05, -4.581396349491085E+04, -2.971087495166476E+04,  4.572765150809168E+00,  4.026157074918913E+00,  1.758765012973742E+00,
2462240.182638889, A.D. 2029-Apr-13 16:23:00.0000, -1.187244537113309E+05, -4.557237942738469E+04, -2.960533953701088E+04,  4.574035666595430E+00,  4.026645444442960E+00,  1.759082385789872E+00,
2462240.183333333, A.D. 2029-Apr-13 16:24:00.0000, -1.184499732675254E+05, -4.533076601386472E+04, -2.949978503567775E+04,  4.575313722725438E+00,  4.027135243834214E+00,  1.759401239258767E+00,
2462240.184027778, A.D. 2029-Apr-13 16:25:00.0000, -1.181754159125388E+05, -4.508912316948438E+04, -2.939421135849554E+04,  4.576599383883460E+00,  4.027626473656619E+00,  1.759721582900617E+00,
2462240.184722222, A.D. 2029-Apr-13 16:26:00.0000, -1.179007811880708E+05, -4.484745080836768E+04, -2.928861841574545E+04,  4.577892715463069E+00,  4.028119134349153E+00,  1.760043426304314E+00,
2462240.185416667, A.D. 2029-Apr-13 16:27:00.0000, -1.176260686319470E+05, -4.460574884469590E+04, -2.918300611714782E+04,  4.579193783577423E+00,  4.028613226222634E+00,  1.760366779128060E+00,
2462240.186111111, A.D. 2029-Apr-13 16:28:00.0000, -1.173512777779996E+05, -4.436401719255409E+04, -2.907737437186384E+04,  4.580502655068733E+00,  4.029108749456078E+00,  1.760691651099730E+00,
2462240.186805556, A.D. 2029-Apr-13 16:29:00.0000, -1.170764081559777E+05, -4.412225576608586E+04, -2.897172308844053E+04,  4.581819397517780E+00,  4.029605704093005E+00,  1.761018052017268E+00,
2462240.187500000, A.D. 2029-Apr-13 16:30:00.0000, -1.168014592915177E+05, -4.388046447939765E+04, -2.886605217485226E+04,  4.583144079253644E+00,  4.030104090037645E+00,  1.761345991749011E+00,
2462240.188194444, A.D. 2029-Apr-13 16:31:00.0000, -1.165264307063222E+05, -4.363864324663103E+04, -2.876036153846134E+04,  4.584476769363540E+00,  4.030603907050937E+00,  1.761675480234085E+00,
2462240.188888889, A.D. 2029-Apr-13 16:32:00.0000, -1.162513219176829E+05, -4.339679198189577E+04, -2.865465108605102E+04,  4.585817537702802E+00,  4.031105154746624E+00,  1.762006527482748E+00,
2462240.189583333, A.D. 2029-Apr-13 16:33:00.0000, -1.159761324388385E+05, -4.315491059940330E+04, -2.854892072379614E+04,  4.587166454905018E+00,  4.031607832587090E+00,  1.762339143576724E+00,
2462240.190277778, A.D. 2029-Apr-13 16:34:00.0000, -1.157008617787063E+05, -4.291299901335408E+04, -2.844317035724687E+04,  4.588523592392347E+00,  4.032111939879148E+00,  1.762673338669579E+00,
2462240.190972222, A.D. 2029-Apr-13 16:35:00.0000, -1.154255094419122E+05, -4.267105713801215E+04, -2.833739989136959E+04,  4.589889022385911E+00,  4.032617475769756E+00,  1.763009122987026E+00,
2462240.191666667, A.D. 2029-Apr-13 16:36:00.0000, -1.151500749287307E+05, -4.242908488768296E+04, -2.823160923049557E+04,  4.591262817916418E+00,  4.033124439241584E+00,  1.763346506827272E+00,
2462240.192361111, A.D. 2029-Apr-13 16:37:00.0000, -1.148745577350259E+05, -4.218708217672953E+04, -2.812579827835858E+04,  4.592645052834916E+00,  4.033632829108470E+00,  1.763685500561336E+00,
2462240.193055556, A.D. 2029-Apr-13 16:38:00.0000, -1.145989573521614E+05, -4.194504891963300E+04, -2.801996693802808E+04,  4.594035801823692E+00,  4.034142644010789E+00,  1.764026114633367E+00,
2462240.193750000, A.D. 2029-Apr-13 16:39:00.0000, -1.143232732670307E+05, -4.170298503093654E+04, -2.791411511198631E+04,  4.595435140407350E+00,  4.034653882410696E+00,  1.764368359560950E+00,
2462240.194444444, A.D. 2029-Apr-13 16:40:00.0000, -1.140475049620271E+05, -4.146089042526962E+04, -2.780824270205279E+04,  4.596843144964053E+00,  4.035166542587231E+00,  1.764712245935413E+00,
2462240.195138889, A.D. 2029-Apr-13 16:41:00.0000, -1.137716519148052E+05, -4.121876501739508E+04, -2.770234960943703E+04,  4.598259892736920E+00,  4.035680622631377E+00,  1.765057784422088E+00,
2462240.195833333, A.D. 2029-Apr-13 16:42:00.0000, -1.134957135984898E+05, -4.097660872216446E+04, -2.759643573467263E+04,  4.599685461845597E+00,  4.036196120440850E+00,  1.765404985760639E+00,
2462240.196527778, A.D. 2029-Apr-13 16:43:00.0000, -1.132196894814372E+05, -4.073442145457631E+04, -2.749050097767717E+04,  4.601119931298580E+00,  4.036713033715080E+00,  1.765753860765379E+00,
2462240.197222222, A.D. 2029-Apr-13 16:44:00.0000, -1.129435790271759E+05, -4.049220312980939E+04, -2.738454523769737E+04,  4.602563381002849E+00,  4.037231359949163E+00,  1.766104420325198E+00,
2462240.197916667, A.D. 2029-Apr-13 16:45:00.0000, -1.126673816944957E+05, -4.024995366314972E+04, -2.727856841332841E+04,  4.604015891779396E+00,  4.037751096429293E+00,  1.766456675404339E+00,
2462240.198611111, A.D. 2029-Apr-13 16:46:00.0000, -1.123910969373286E+05, -4.000767297005039E+04, -2.717257040252056E+04,  4.605477545373232E+00,  4.038272240226508E+00,  1.766810637042281E+00,
2462240.199305556, A.D. 2029-Apr-13 16:47:00.0000, -1.121147242045999E+05, -3.976536096619541E+04, -2.706655110253924E+04,  4.606948424466404E+00,  4.038794788191014E+00,  1.767166316354065E+00,
2462240.200000000, A.D. 2029-Apr-13 16:48:00.0000, -1.118382629402280E+05, -3.952301756741714E+04, -2.696051040998062E+04,  4.608428612690668E+00,  4.039318736946276E+00,  1.767523724530496E+00,
2462240.200694445, A.D. 2029-Apr-13 16:49:00.0000, -1.115617125831842E+05, -3.928064268976873E+04, -2.685444822078883E+04,  4.609918194640308E+00,  4.039844082882912E+00,  1.767882872838348E+00,
2462240.201388889, A.D. 2029-Apr-13 16:50:00.0000, -1.112850725673139E+05, -3.903823624955480E+04, -2.674836443021431E+04,  4.611417255885158E+00,  4.040370822152488E+00,  1.768243772620550E+00,
2462240.202083333, A.D. 2029-Apr-13 16:51:00.0000, -1.110083423212171E+05, -3.879579816329130E+04, -2.664225893281493E+04,  4.612925882983873E+00,  4.040898950661070E+00,  1.768606435296370E+00,
2462240.202777778, A.D. 2029-Apr-13 16:52:00.0000, -1.107315212683082E+05, -3.855332834773310E+04, -2.653613162250091E+04,  4.614444163497279E+00,  4.041428464062695E+00,  1.768970872361558E+00,
2462240.203472222, A.D. 2029-Apr-13 16:53:00.0000, -1.104546088267863E+05, -3.831082671995522E+04, -2.642998239242242E+04,  4.615972186002068E+00,  4.041959357752678E+00,  1.769337095388497E+00,
2462240.204166667, A.D. 2029-Apr-13 16:54:00.0000, -1.101776044094265E+05, -3.806829319725554E+04, -2.632381113510112E+04,  4.617510040104579E+00,  4.042491626860681E+00,  1.769705116026329E+00,
2462240.204861111, A.D. 2029-Apr-13 16:55:00.0000, -1.099005074235499E+05, -3.782572769728443E+04, -2.621761774231707E+04,  4.619057816454852E+00,  4.043025266243676E+00,  1.770074946001059E+00,
2462240.205555555, A.D. 2029-Apr-13 16:56:00.0000, -1.096233172711432E+05, -3.758313013796868E+04, -2.611140210515801E+04,  4.620615606760872E+00,  4.043560270478697E+00,  1.770446597115662E+00,
2462240.206250000, A.D. 2029-Apr-13 16:57:00.0000, -1.093460333486497E+05, -3.734050043760923E+04, -2.600516411400130E+04,  4.622183503803015E+00,  4.044096633855434E+00,  1.770820081250130E+00,
2462240.206944444, A.D. 2029-Apr-13 16:58:00.0000, -1.090686550467312E+05, -3.709783851479948E+04, -2.589890365851283E+04,  4.623761601448726E+00,  4.044634350368604E+00,  1.771195410361550E+00,
2462240.207638889, A.D. 2029-Apr-13 16:59:00.0000, -1.087911817505956E+05, -3.685514428857980E+04, -2.579262062762872E+04,  4.625349994667438E+00,  4.045173413710179E+00,  1.771572596484123E+00,
2462240.208333333, A.D. 2029-Apr-13 17:00:00.0000, -1.085136128395498E+05, -3.661241767831570E+04, -2.568631490955537E+04,  4.626948779545641E+00,  4.045713817261379E+00,  1.771951651729176E+00,
2462240.209027778, A.D. 2029-Apr-13 17:01:00.0000, -1.082359476872981E+05, -3.636965860380657E+04, -2.557998639179544E+04,  4.628558053302262E+00,  4.046255554084466E+00,  1.772332588285163E+00,
2462240.209722222, A.D. 2029-Apr-13 17:02:00.0000, -1.079581856614649E+05, -3.612686698526730E+04, -2.547363496108674E+04,  4.630177914304234E+00,  4.046798616914358E+00,  1.772715418417615E+00,
2462240.210416667, A.D. 2029-Apr-13 17:03:00.0000, -1.076803261238933E+05, -3.588404274336626E+04, -2.536726050347106E+04,  4.631808462082276E+00,  4.047342998150015E+00,  1.773100154469098E+00,
2462240.211111111, A.D. 2029-Apr-13 17:04:00.0000, -1.074023684302866E+05, -3.564118579923458E+04, -2.526086290418454E+04,  4.633449797348693E+00,  4.047888689845667E+00,  1.773486808859437E+00,
2462240.211805556, A.D. 2029-Apr-13 17:05:00.0000, -1.071243119304180E+05, -3.539829607448920E+04, -2.515444204778579E+04,  4.635102022006558E+00,  4.048435683701499E+00,  1.773875394084315E+00,
2462240.212500000, A.D. 2029-Apr-13 17:06:00.0000, -1.068461559678316E+05, -3.515537349127642E+04, -2.504799781803138E+04,  4.636765239176940E+00,  4.048983971054758E+00,  1.774265922717088E+00,
2462240.213194444, A.D. 2029-Apr-13 17:07:00.0000, -1.065678998798132E+05, -3.491241797224476E+04, -2.494153009794450E+04,  4.638439553208567E+00,  4.049533542869971E+00,  1.774658407407344E+00,
2462240.213888889, A.D. 2029-Apr-13 17:08:00.0000, -1.062895429967642E+05, -3.466942944151736E+04, -2.483503876969785E+04,  4.640125069697920E+00,  4.050084389729703E+00,  1.775052860881267E+00,
2462240.214583333, A.D. 2029-Apr-13 17:09:00.0000, -1.060110846446455E+05, -3.442640782104337E+04, -2.472852371494499E+04,  4.641821895501234E+00,  4.050636501822773E+00,  1.775449295940364E+00,
2462240.215277778, A.D. 2029-Apr-13 17:10:00.0000, -1.057325241409838E+05, -3.418335303615010E+04, -2.462198481430927E+04,  4.643530138759946E+00,  4.051189868936648E+00,  1.775847725462801E+00,
2462240.215972222, A.D. 2029-Apr-13 17:11:00.0000, -1.054538607974946E+05, -3.394026501184655E+04, -2.451542194773597E+04,  4.645249908913216E+00,  4.051744480445129E+00,  1.776248162402068E+00,
2462240.216666667, A.D. 2029-Apr-13 17:12:00.0000, -1.051750939191878E+05, -3.369714367378860E+04, -2.440883499441481E+04,  4.646981316717302E+00,  4.052300325298074E+00,  1.776650619786886E+00,
2462240.217361111, A.D. 2029-Apr-13 17:13:00.0000, -1.048962228045166E+05, -3.345398894833201E+04, -2.430222383269613E+04,  4.648724474263890E+00,  4.052857392010248E+00,  1.777055110720880E+00,
2462240.218055556, A.D. 2029-Apr-13 17:14:00.0000, -1.046172467450500E+05, -3.321080076251037E+04, -2.419558834018974E+04,  4.650479494998693E+00,  4.053415668650047E+00,  1.777461648382162E+00,
2462240.218750000, A.D. 2029-Apr-13 17:15:00.0000, -1.043381650256217E+05, -3.296757904410078E+04, -2.408892839369184E+04,  4.652246493740337E+00,  4.053975142827819E+00,  1.777870246022922E+00,
2462240.219444444, A.D. 2029-Apr-13 17:16:00.0000, -1.040589769239426E+05, -3.272432372164108E+04, -2.398224386920589E+04,  4.654025586699509E+00,  4.054535801683956E+00,  1.778280916968910E+00,
2462240.220138889, A.D. 2029-Apr-13 17:17:00.0000, -1.037796817109585E+05, -3.248103472443075E+04, -2.387553464192602E+04,  4.655816891498395E+00,  4.055097631876652E+00,  1.778693674618964E+00,
2462240.220833333, A.D. 2029-Apr-13 17:18:00.0000, -1.035002786503732E+05, -3.223771198262537E+04, -2.376880058624887E+04,  4.657620527190430E+00,  4.055660619569338E+00,  1.779108532444429E+00,
2462240.221527778, A.D. 2029-Apr-13 17:19:00.0000, -1.032207669987381E+05, -3.199435542717692E+04, -2.366204157576699E+04,  4.659436614280285E+00,  4.056224750417861E+00,  1.779525503988544E+00,
2462240.222222222, A.D. 2029-Apr-13 17:20:00.0000, -1.029411460052431E+05, -3.175096498996425E+04, -2.355525748323256E+04,  4.661265274744228E+00,  4.056790009557254E+00,  1.779944602865796E+00,
2462240.222916667, A.D. 2029-Apr-13 17:21:00.0000, -1.026614149118364E+05, -3.150754060373059E+04, -2.344844818060070E+04,  4.663106632050692E+00,  4.057356381588189E+00,  1.780365842761226E+00,
2462240.223611111, A.D. 2029-Apr-13 17:22:00.0000, -1.023815729529560E+05, -3.126408220219505E+04, -2.334161353900557E+04,  4.664960811181247E+00,  4.057923850563130E+00,  1.780789237429670E+00,
2462240.224305556, A.D. 2029-Apr-13 17:23:00.0000, -1.021016193555892E+05, -3.102058972000505E+04, -2.323475342874437E+04,  4.666827938651782E+00,  4.058492399972043E+00,  1.781214800694963E+00,
2462240.225000000, A.D. 2029-Apr-13 17:24:00.0000, -1.018215533388555E+05, -3.077706309289677E+04, -2.312786771927277E+04,  4.668708142534259E+00,  4.059062012727813E+00,  1.781642546449075E+00,
2462240.225694444, A.D. 2029-Apr-13 17:25:00.0000, -1.015413741143644E+05, -3.053350225753976E+04, -2.302095627923983E+04,  4.670601552477681E+00,  4.059632671151416E+00,  1.782072488651157E+00,
2462240.226388889, A.D. 2029-Apr-13 17:26:00.0000, -1.012610808858275E+05, -3.028990715176511E+04, -2.291401897643368E+04,  4.672508299731520E+00,  4.060204356956303E+00,  1.782504641326638E+00,
2462240.227083333, A.D. 2029-Apr-13 17:27:00.0000, -1.009806728490293E+05, -3.004627771448436E+04, -2.280705567780048E+04,  4.674428517167504E+00,  4.060777051232742E+00,  1.782939018566159E+00,
2462240.227777778, A.D. 2029-Apr-13 17:28:00.0000, -1.007001491917074E+05, -2.980261388579851E+04, -2.270006624943369E+04,  4.676362339302589E+00,  4.061350734431730E+00,  1.783375634524453E+00,
2462240.228472222, A.D. 2029-Apr-13 17:29:00.0000, -1.004195090934932E+05, -2.955891560694188E+04, -2.259305055659434E+04,  4.678309902322102E+00,  4.061925386348284E+00,  1.783814503419222E+00,
2462240.229166667, A.D. 2029-Apr-13 17:30:00.0000, -1.001387517258823E+05, -2.931518282043069E+04, -2.248600846367911E+04,  4.680271344103234E+00,  4.062500986104529E+00,  1.784255639529875E+00,
2462240.229861111, A.D. 2029-Apr-13 17:31:00.0000, -9.985787625190616E+04, -2.907141547004932E+04, -2.237893983422628E+04,  4.682246804238876E+00,  4.063077512132191E+00,  1.784699057196231E+00,
2462240.230555556, A.D. 2029-Apr-13 17:32:00.0000, -9.957688182619214E+04, -2.882761350085278E+04, -2.227184453090246E+04,  4.684236424061771E+00,  4.063654942154748E+00,  1.785144770817158E+00,
2462240.231250000, A.D. 2029-Apr-13 17:33:00.0000, -9.929576759496331E+04, -2.858377685931400E+04, -2.216472241552404E+04,  4.686240346669052E+00,  4.064233253168986E+00,  1.785592794849117E+00,
2462240.231944445, A.D. 2029-Apr-13 17:34:00.0000, -9.901453269568086E+04, -2.833990549328702E+04, -2.205757334902844E+04,  4.688258716947137E+00,  4.064812421426242E+00,  1.786043143804615E+00,
2462240.232638889, A.D. 2029-Apr-13 17:35:00.0000, -9.873317625707388E+04, -2.809599935205155E+04, -2.195039719148327E+04,  4.690291681596976E+00,  4.065392422413012E+00,  1.786495832250623E+00,
2462240.233333333, A.D. 2029-Apr-13 17:36:00.0000, -9.845169739905000E+04, -2.785205838640684E+04, -2.184319380207802E+04,  4.692339389159299E+00,  4.065973230831261E+00,  1.786950874806837E+00,
2462240.234027778, A.D. 2029-Apr-13 17:37:00.0000, -9.817009523254633E+04, -2.760808254869132E+04, -2.173596303913192E+04,  4.694401990041150E+00,  4.066554820577874E+00,  1.787408286143949E+00,
2462240.234722222, A.D. 2029-Apr-13 17:38:00.0000, -9.788836885935068E+04, -2.736407179282060E+04, -2.162870476006921E+04,  4.696479636541806E+00,  4.067137164723906E+00,  1.787868080981734E+00,
2462240.235416667, A.D. 2029-Apr-13 17:39:00.0000, -9.760651737219095E+04, -2.712002607434094E+04, -2.152141882144885E+04,  4.698572482879580E+00,  4.067720235493147E+00,  1.788330274087096E+00,
2462240.236111111, A.D. 2029-Apr-13 17:40:00.0000, -9.732453985434771E+04, -2.687594535055137E+04, -2.141410507892773E+04,  4.700680685218851E+00,  4.068304004240137E+00,  1.788794880271993E+00,
2462240.236805555, A.D. 2029-Apr-13 17:41:00.0000, -9.704243537971377E+04, -2.663182958043035E+04, -2.130676338726004E+04,  4.702804401697518E+00,  4.068888441427632E+00,  1.789261914391285E+00,
2462240.237500000, A.D. 2029-Apr-13 17:42:00.0000, -9.676020301267505E+04, -2.638767872477678E+04, -2.119939360034170E+04,  4.704943792454804E+00,  4.069473516603489E+00,  1.789731391340435E+00,
2462240.238194444, A.D. 2029-Apr-13 17:43:00.0000, -9.647784180793166E+04, -2.614349274627873E+04, -2.109199557114399E+04,  4.707099019659475E+00,  4.070059198376880E+00,  1.790203326053164E+00,
2462240.238888889, A.D. 2029-Apr-13 17:44:00.0000, -9.619535081034899E+04, -2.589927160945396E+04, -2.098456915176371E+04,  4.709270247538429E+00,  4.070645454393981E+00,  1.790677733498925E+00,
2462240.239583333, A.D. 2029-Apr-13 17:45:00.0000, -9.591272905486822E+04, -2.565501528087042E+04, -2.087711419338852E+04,  4.711457642405708E+00,  4.071232251312948E+00,  1.791154628680295E+00,
2462240.240277778, A.D. 2029-Apr-13 17:46:00.0000, -9.562997556656599E+04, -2.541072372912064E+04, -2.076963054627548E+04,  4.713661372691675E+00,  4.071819554778356E+00,  1.791634026630284E+00,
2462240.240972222, A.D. 2029-Apr-13 17:47:00.0000, -9.534708936008811E+04, -2.516639692484074E+04, -2.066211805983225E+04,  4.715881608973110E+00,  4.072407329394742E+00,  1.792115942409422E+00,
